DEPTH,GR,NPHI,RHOB,RT,DT,PEF
1908.2004000000002,95.48,,,0.51,131.419,
1908.3528000000001,91.572,,,0.52,128.898,
1908.5052,87.86,,,0.53,135.069,
1908.6576000000002,89.686,,,0.52,132.862,
1908.8100000000002,91.512,,,0.51,129.881,
1908.9624000000001,93.339,,,0.5,130.899,
1909.1148,94.563,,,0.51,136.543,
1909.2672000000002,95.59,,,0.52,133.565,
1909.4196000000002,96.617,,,0.53,131.398,
1909.5720000000001,98.257,,,0.53,133.38,
1909.7244,100.582,,,0.51,137.096,
1909.8768000000002,102.907,,,0.5,137.598,
1910.0292000000002,105.052,,,0.48,137.611,
1910.1816000000001,106.44,,,0.5,129.018,
1910.334,107.828,,,0.51,122.737,
1910.4864000000002,109.216,,,0.52,127.787,
1910.6388000000002,107.065,,,0.53,131.553,
1910.7912000000001,104.567,,,0.54,136.288,
1910.9436,102.068,,,0.54,134.583,
1911.0960000000002,103.205,,,0.54,128.539,
1911.2484000000002,106.477,,,0.54,131.783,
1911.4008000000001,109.749,,,0.54,135.735,
1911.5532,110.67,,,0.54,134.283,
1911.7056000000002,107.207,,,0.53,134.974,
1911.8580000000002,103.744,,,0.53,132.179,
1912.0104000000001,100.366,,,0.52,134.488,
1912.1628,98.143,,,0.53,139.842,
1912.3152000000002,95.921,,,0.54,136.76,
1912.4676000000002,93.698,,,0.55,136.551,
1912.6200000000001,95.43,,,0.54,136.548,
1912.7724,98.23,,,0.53,138.789,
1912.9248,101.03,,,0.52,138.121,
1913.0772000000002,102.954,,,0.51,135.013,
1913.2296000000001,104.026,,,0.51,135.744,
1913.382,105.097,,,0.5,136.521,
1913.5344,105.957,,,0.5,141.965,
1913.6868000000002,106.089,,,0.51,143.557,
1913.8392000000001,106.221,,,0.52,141.552,
1913.9916,106.353,,,0.52,139.425,
1914.144,108.088,,,0.52,138.792,
1914.2964000000002,109.915,,,0.53,134.569,
1914.4488000000001,111.743,,,0.53,136.101,
1914.6012,110.802,,,0.53,137.655,
1914.7536,108.461,,,0.52,137.428,
1914.9060000000002,106.12,,,0.52,133.495,
1915.0584000000001,103.855,,,0.51,128.219,
1915.2108,101.711,,,0.52,131.493,
1915.3632,99.568,,,0.53,133.203,
1915.5156000000002,97.587,,,0.53,133.727,
1915.6680000000001,97.033,,,0.52,138.32,
1915.8204,96.479,,,0.51,136.987,
1915.9728,95.925,,,0.5,137.401,
1916.1252000000002,99.906,,,0.52,138.912,
1916.2776000000001,104.873,,,0.54,141.207,
1916.43,109.839,,,0.55,141.193,
1916.5824,111.522,,,0.56,142.217,
1916.7348000000002,110.414,,,0.55,141.973,
1916.8872000000001,109.307,,,0.54,142.15,
1917.0396,110.187,,,0.53,141.129,
1917.192,116.728,,,0.54,138.197,
1917.3444000000002,123.27,,,0.56,140.243,
1917.4968000000001,129.811,,,0.57,139.759,
1917.6492,121.415,,,0.55,139.178,
1917.8016,112.698,,,0.52,137.944,
1917.9540000000002,103.981,,,0.5,135.847,
1918.1064000000001,105.765,,,0.5,137.175,
1918.2588,112.089,,,0.5,136.197,
1918.4112,118.413,,,0.51,137.281,
1918.5636000000002,119.451,,,0.53,137.228,
1918.7160000000001,113.109,,,0.58,128.538,
1918.8684,106.767,,,0.63,129.725,
1919.0208,101.614,,,0.67,130.525,
1919.1732000000002,103.985,,,0.61,134.288,
1919.3256000000001,106.355,,,0.55,136.942,
1919.478,108.726,,,0.49,137.031,
1919.6304,106.661,,,0.5,137.685,
1919.7828000000002,103.849,,,0.52,138.642,
1919.9352000000001,101.036,,,0.55,135.406,
1920.0876,103.319,,,0.55,131.835,
1920.24,109.371,,,0.54,130.872,
1920.3924000000002,115.424,,,0.52,133.737,
1920.5448000000001,118.364,,,0.51,136.268,
1920.6972,113.829,,,0.51,133.272,
1920.8496,109.294,,,0.5,136.058,
1921.0020000000002,104.829,,,0.5,139.71,
1921.1544000000001,105.664,,,0.5,138.154,
1921.3068,106.499,,,0.5,136.04,
1921.4592,107.334,,,0.5,135.781,
1921.6116000000002,106.85,,,0.5,133.532,
1921.7640000000001,105.883,,,0.49,135.228,
1921.9164,104.917,,,0.49,137.158,
1922.0688,104.27,,,0.48,139.092,
1922.2212000000002,104.01,,,0.47,138.318,
1922.3736000000001,103.75,,,0.47,135.393,
1922.526,103.456,,,0.47,131.554,
1922.6784,103.001,,,0.48,136.839,
1922.8308000000002,102.546,,,0.49,138.619,
1922.9832000000001,102.091,,,0.5,139.702,
1923.1356,101.185,,,0.51,140.579,
1923.288,100.222,,,0.52,142.757,
1923.4404000000002,99.26,,,0.53,139.471,
1923.5928000000001,100.455,,,0.52,132.347,
1923.7452,103.035,,,0.51,128.643,
1923.8976,105.615,,,0.49,128.521,
1924.0500000000002,109.478,,,0.49,131.79,
1924.2024000000001,115.969,,,0.5,133.307,
1924.3548,122.46,,,0.51,132.142,
1924.5072,128.341,,,0.52,140.972,
1924.6596000000002,121.91,,,0.5,144.742,
1924.8120000000001,115.479,,,0.49,143.65,
1924.9644,109.047,,,0.47,141.085,
1925.1168,109.682,,,0.49,138.661,
1925.2692000000002,112.469,,,0.51,141.1,
1925.4216000000001,115.257,,,0.53,131.196,
1925.574,115.83,,,0.54,133.457,
1925.7264,114.057,,,0.53,136.072,
1925.8788000000002,112.284,,,0.52,137.842,
1926.0312000000001,110.325,,,0.5,142.011,
1926.1836,107.645,,,0.49,135.151,
1926.336,104.964,,,0.48,137.799,
1926.4884000000002,102.284,,,0.46,133.512,
1926.6408000000001,105.673,,,0.48,133.637,
1926.7932,109.561,,,0.51,140.371,
1926.9456,113.45,,,0.53,142.01,
1927.0980000000002,112.182,,,0.53,140.659,
1927.2504000000001,108.052,,,0.52,135.285,
1927.4028,103.922,,,0.51,134.443,
1927.5552,101.196,,,0.51,138.343,
1927.7076000000002,100.941,,,0.51,139.789,
1927.8600000000001,100.687,,,0.52,138.061,
1928.0124,100.511,,,0.53,135.009,
1928.1648,101.229,,,0.53,141.441,
1928.3172000000002,101.946,,,0.53,142.7,
1928.4696000000001,102.663,,,0.54,140.682,
1928.622,100.889,,,0.56,137.994,
1928.7744,98.493,,,0.58,133.885,
1928.9268000000002,96.098,,,0.6,134.864,
1929.0792000000001,97.722,,,0.62,132.569,
1929.2316,103.061,,,0.62,133.42,
1929.384,108.4,,,0.62,134.107,
1929.5364000000002,110.81,,,0.62,136.278,
1929.6888000000001,103.884,,,0.63,134.299,
1929.8412,96.959,,,0.63,134.04,
1929.9936,90.033,,,0.64,134.033,
1930.1460000000002,83.302,,,1.16,136.302,
1930.2984000000001,76.579,,,1.71,133.014,
1930.4508,69.856,,,2.25,129.885,
1930.6032,73.059,,,2.18,130.153,
1930.7556000000002,80.994,,,1.82,117.063,
1930.9080000000001,88.93,,,1.45,133.12,
1931.0604,97.164,,,1.15,134.436,
1931.2128,105.852,,,0.93,135.262,
1931.3652000000002,114.54,,,0.72,136.131,
1931.5176000000001,121.995,,,0.53,135.88,
1931.67,120.002,,,0.53,138.673,
1931.8224,118.008,,,0.53,138.492,
1931.9748000000002,116.015,,,0.53,138.108,
1932.1272000000001,116.192,,,0.54,136.881,
1932.2796,116.8,,,0.55,138.239,
1932.432,117.408,,,0.57,138.288,
1932.5844000000002,119.175,,,0.57,138.101,
1932.7368000000001,121.878,,,0.56,138.468,
1932.8892,124.58,,,0.55,140.35,
1933.0416,126.432,,,0.54,140.976,
1933.1940000000002,126.019,,,0.54,142.023,
1933.3464000000001,125.605,,,0.54,139.538,
1933.4988,125.192,,,0.55,138.982,
1933.6512,130.519,,,0.55,136.07,
1933.8036000000002,135.891,,,0.55,136.995,
1933.9560000000001,141.264,,,0.55,138.712,
1934.1084,140.281,,,0.55,140.173,
1934.2608,136.72,,,0.54,138.354,
1934.4132000000002,133.158,,,0.53,138.568,
1934.5656000000001,130.289,,,0.53,137.644,
1934.718,128.334,,,0.54,136.958,
1934.8704,126.38,,,0.56,135.627,
1935.0228000000002,124.532,,,0.56,137.449,
1935.1752000000001,123.29,,,0.54,136.207,
1935.3276,122.048,,,0.52,137.375,
1935.48,120.806,,,0.49,132.935,
1935.6324000000002,120.659,,,0.49,134.831,
1935.7848000000001,120.677,,,0.48,137.519,
1935.9372,120.696,,,0.48,138.078,
1936.0896,121.478,,,0.48,139.122,
1936.2420000000002,122.795,,,0.49,139.159,
1936.3944000000001,124.113,,,0.5,138.878,
1936.5468,125.425,,,0.5,138.308,
1936.6992,126.726,,,0.49,140.717,
1936.8516000000002,128.027,,,0.47,138.001,
1937.0040000000001,129.24,,,0.46,135.566,
1937.1564,127.202,,,0.47,138.379,
1937.3088,125.164,,,0.48,138.015,
1937.4612000000002,123.126,,,0.49,139.119,
1937.6136000000001,121.644,,,0.49,140.186,
1937.766,120.352,,,0.49,139.195,
1937.9184,119.061,,,0.48,139.812,
1938.0708000000002,118.116,,,0.48,137.967,
1938.2232000000001,117.571,,,0.47,134.726,
1938.3756,117.026,,,0.46,134.894,
1938.528,116.657,,,0.46,135.184,
1938.6804000000002,117.068,,,0.46,135.287,
1938.8328000000001,117.479,,,0.47,140.054,
1938.9852,117.891,,,0.48,139.942,
1939.1376,118.171,,,0.47,135.636,
1939.2900000000002,118.437,,,0.47,138.006,
1939.4424000000001,118.702,,,0.46,139.683,
1939.5948,118.838,,,0.47,135.816,
1939.7472,118.895,,,0.49,141.561,
1939.8996000000002,118.951,,,0.5,141.209,
1940.0520000000001,118.434,,,0.51,137.734,
1940.2044,116.809,,,0.49,138.639,
1940.3568,115.184,,,0.47,137.741,
1940.5092000000002,113.777,,,0.45,136.4,
1940.6616000000001,115.755,,,0.45,137.848,
1940.814,117.733,,,0.45,139.769,
1940.9664,119.71,,,0.46,138.995,
1941.1188000000002,116.432,,,0.47,136.443,
1941.2712000000001,111.668,,,0.48,131.32,
1941.4236,106.903,,,0.49,133.498,
1941.576,104.834,,,0.54,134.035,
1941.7284000000002,105.474,,,0.61,135.201,
1941.8808000000001,106.114,,,0.69,132.672,
1942.0332,106.25,,,0.73,140.35,
1942.1856,104.577,,,0.64,145.052,
1942.3380000000002,102.904,,,0.55,142.541,
1942.4904000000001,101.231,,,0.45,139.084,
1942.6428,104.298,,,0.46,137.471,
1942.7952,107.683,,,0.47,138.258,
1942.9476000000002,111.068,,,0.48,139.035,
1943.1000000000001,111.791,,,0.48,139.529,
1943.2524,111.121,,,0.48,138.331,
1943.4048,110.451,,,0.48,136.233,
1943.5572000000002,110.291,,,0.48,134.293,
1943.7096000000001,110.983,,,0.48,135.067,
1943.862,111.675,,,0.47,132.855,
1944.0144,112.241,,,0.47,134.177,
1944.1668000000002,111.597,,,0.47,132.826,
1944.3192000000001,110.953,,,0.47,135.018,
1944.4716,110.31,,,0.46,136.591,
1944.624,111.806,,,0.47,133.469,
1944.7764000000002,113.793,,,0.48,135.691,
1944.9288000000001,115.78,,,0.49,137.362,
1945.0812,118.401,,,0.5,135.55,
1945.2336,121.577,,,0.51,135.857,
1945.3860000000002,124.753,,,0.52,138.019,
1945.5384000000001,126.247,,,0.52,138.655,
1945.6908,122.749,,,0.51,138.021,
1945.8432,119.25,,,0.49,137.438,
1945.9956000000002,115.751,,,0.48,136.204,
1946.1480000000001,112.774,,,0.47,137.375,
1946.3004,109.813,,,0.47,137.792,
1946.4528,106.852,,,0.47,137.711,
1946.6052000000002,108.414,,,0.47,137.521,
1946.7576000000001,112.006,,,0.47,137.608,
1946.91,115.598,,,0.47,137.518,
1947.0624,116.144,,,0.48,136.487,
1947.2148000000002,112.298,,,0.49,136.451,
1947.3672000000001,108.451,,,0.5,137.758,
1947.5196,105.288,,,0.51,137.431,
1947.672,106.752,,,0.5,137.698,
1947.8244000000002,108.216,,,0.49,136.867,
1947.9768000000001,109.68,,,0.48,139.453,
1948.1292,106.303,,,0.47,138.705,
1948.2816,102.058,,,0.46,135.78,
1948.4340000000002,97.813,,,0.45,137.545,
1948.5864000000001,94.565,,,0.43,137.985,
1948.7388,92.078,,,0.41,138.465,
1948.8912,89.592,,,0.38,139.416,
1949.0436000000002,89.377,,,0.37,138.888,
1949.1960000000001,94.829,,,0.38,139.335,
1949.3484,100.282,,,0.39,139.819,
1949.5008,105.711,,,0.4,137.501,
1949.6532000000002,106.805,,,0.39,138.258,
1949.8056000000001,107.9,,,0.39,140.063,
1949.958,108.994,,,0.38,138.164,
1950.1104,109.113,,,0.38,137.628,
1950.2628000000002,108.861,,,0.38,138.078,
1950.4152000000001,108.609,,,0.38,137.534,
1950.5676,107.118,,,0.37,137.515,
1950.72,104.073,,,0.37,138.449,
1950.8724000000002,101.027,,,0.37,137.454,
1951.0248000000001,99.053,,,0.37,138.632,
1951.1772,102.586,,,0.39,138.862,
1951.3296,106.118,,,0.4,140.176,
1951.4820000000002,109.651,,,0.42,140.222,
1951.6344000000001,103.987,,,0.42,139.195,
1951.7868,97.09,,,0.42,137.944,
1951.9392,90.194,,,0.42,139.302,
1952.0916000000002,90.217,,,0.41,142.621,
1952.2440000000001,94.834,,,0.41,141.373,
1952.3964,99.45,,,0.4,141.642,
1952.5488,101.032,,,0.4,140.29,
1952.7012000000002,96.172,,,0.4,140.186,
1952.8536000000001,91.312,,,0.4,139.38,
1953.006,86.572,,,0.4,143.462,
1953.1584,84.768,,,0.43,136.042,
1953.3108000000002,82.964,,,0.45,137.829,
1953.4632000000001,81.16,,,0.47,136.22,
1953.6156,80.546,,,0.47,134.947,
1953.768,80.311,,,0.47,136.678,
1953.9204000000002,80.076,,,0.46,137.208,
1954.0728000000001,81.106,,,0.46,137.598,
1954.2252,83.52,,,0.45,137.611,
1954.3776,85.933,,,0.43,136.21,
1954.5300000000002,88.07,,,0.43,134.76,
1954.6824000000001,89.081,,,0.43,135.924,
1954.8348,90.092,,,0.44,141.104,
1954.9872,91.103,,,0.44,137.363,
1955.1396000000002,90.287,,,0.46,135.45,
1955.2920000000001,89.302,,,0.49,133.332,
1955.4444,88.318,,,0.51,137.463,
1955.5968,87.964,,,0.51,140.974,
1955.7492000000002,87.972,,,0.5,136.329,
1955.9016000000001,87.979,,,0.49,134.853,
1956.054,87.351,,,0.5,135.974,
1956.2064,85.565,,,0.52,138.958,
1956.3588000000002,83.779,,,0.55,135.232,
1956.5112000000001,82.024,,,0.57,134.443,
1956.6636,80.655,,,0.54,133.86,
1956.816,79.286,,,0.51,135.054,
1956.9684000000002,77.917,,,0.49,137.992,
1957.1208000000001,79.475,,,0.5,138.935,
1957.2732,81.8,,,0.52,140.086,
1957.4256,84.125,,,0.53,137.324,
1957.5780000000002,84.272,,,0.56,134.142,
1957.7304000000001,82.343,,,0.59,133.66,
1957.8828,80.414,,,0.61,135.888,
1958.0352,79.137,,,0.63,138.396,
1958.1876000000002,80.028,,,0.6,136.24,
1958.3400000000001,80.92,,,0.57,136.721,
1958.4924,81.811,,,0.53,135.807,
1958.6448,82.297,,,0.55,135.494,
1958.7972000000002,82.762,,,0.57,133.896,
1958.9496000000001,83.227,,,0.59,131.692,
1959.102,85.452,,,0.59,131.429,
1959.2544,88.548,,,0.58,135.532,
1959.4068000000002,91.644,,,0.57,137.639,
1959.5592000000001,94.398,,,0.56,137.241,
1959.7116,96.616,,,0.55,136.29,
1959.864,98.834,,,0.54,134.296,
1960.0164000000002,100.316,,,0.54,132.172,
1960.1688000000001,95.695,,,0.57,132.66,
1960.3212,91.074,,,0.6,135.201,
1960.4736,86.453,,,0.64,132.582,
1960.6260000000002,87.844,,,0.62,132.486,
1960.7784000000001,90.496,,,0.6,132.439,
1960.9308,93.147,,,0.58,133.512,
1961.0832,95.825,,,0.57,133.643,
1961.2356000000002,98.524,,,0.58,135.701,
1961.3880000000001,101.224,,,0.59,137.548,
1961.5404,103.397,,,0.59,137.518,
1961.6928,104.111,,,0.55,137.608,
1961.8452000000002,104.825,,,0.5,138.545,
1961.9976000000001,105.54,,,0.46,138.672,
1962.15,99.823,,,0.49,137.461,
1962.3024,94.003,,,0.53,134.99,
1962.4548000000002,88.183,,,0.57,132.475,
1962.6072000000001,86.167,,,0.58,132.483,
1962.7596,85.756,,,0.59,130.431,
1962.912,85.344,,,0.59,131.479,
1963.0644000000002,84.677,,,0.58,131.706,
1963.2168000000001,83.663,,,0.56,134.981,
1963.3692,82.649,,,0.53,133.603,
1963.5216,82.214,,,0.5,132.335,
1963.6740000000002,85.292,,,0.5,134.628,
1963.8264000000001,88.37,,,0.49,136.298,
1963.9788,91.449,,,0.48,135.98,
1964.1312,94.491,,,0.49,135.22,
1964.2836000000002,97.528,,,0.5,139.677,
1964.4360000000001,100.564,,,0.52,138.621,
1964.5884,98.231,,,0.53,138.765,
1964.7408,92.01,,,0.55,136.624,
1964.8932000000002,85.789,,,0.57,133.559,
1965.0456000000001,81.888,,,0.57,129.904,
1965.198,83.42,,,0.54,131.553,
1965.3504,84.953,,,0.51,133.39,
1965.5028000000002,86.494,,,0.48,139.431,
1965.6552000000001,88.517,,,0.47,143.471,
1965.8076,90.541,,,0.45,141.739,
1965.96,92.564,,,0.44,141.066,
1966.1124000000002,94.242,,,0.46,142.305,
1966.2648000000002,95.796,,,0.5,142.77,
1966.4172,97.351,,,0.53,137.3,
1966.5696,99.241,,,0.55,133.59,
1966.7220000000002,101.53,,,0.55,133.267,
1966.8744000000002,103.819,,,0.55,135.221,
1967.0268,105.339,,,0.54,136.691,
1967.1792,103.258,,,0.52,135.62,
1967.3316000000002,101.176,,,0.5,136.141,
1967.4840000000002,99.095,,,0.48,133.265,
1967.6364,95.713,,,0.46,132.789,
1967.7888,92.178,,,0.44,135.671,
1967.9412000000002,88.643,,,0.43,136.054,
1968.0936000000002,81.901,,,0.44,135.784,
1968.246,73.144,,,0.47,137.735,
1968.3984,64.387,,,0.51,137.244,
1968.5508000000002,62.226,,,0.52,137.411,
1968.7032000000002,73.256,,,0.51,135.55,
1968.8556,84.287,,,0.5,137.445,
1969.008,94.448,,,0.48,136.207,
1969.1604000000002,88.929,,,0.46,135.787,
1969.3128000000002,83.41,,,0.43,137.081,
1969.4652,77.892,,,0.4,137.875,
1969.6176,77.311,,,0.4,136.967,
1969.7700000000002,78.191,,,0.39,137.868,
1969.9224000000002,79.072,,,0.39,138.275,
1970.0748,79.582,,,0.39,133.805,
1970.2272,79.706,,,0.39,137.289,
1970.3796000000002,79.831,,,0.39,136.391,
1970.5320000000002,80.069,,,0.39,134.766,
1970.6844,80.733,,,0.38,133.87,
1970.8368,81.398,,,0.38,135.895,
1970.9892000000002,82.063,,,0.37,136.808,
1971.1416000000002,87.46,,,0.37,135.343,
1971.294,93.218,,,0.38,135.944,
1971.4464,98.976,,,0.39,137.182,
1971.5988000000002,99.362,,,0.4,135.824,
1971.7512000000002,96.832,,,0.41,135.774,
1971.9036,94.302,,,0.42,137.362,
1972.056,93.069,,,0.42,138.912,
1972.2084000000002,94.066,,,0.42,135.323,
1972.3608000000002,95.063,,,0.42,135.754,
1972.5132,95.797,,,0.42,136.521,
1972.6656,93.758,,,0.41,136.641,
1972.8180000000002,91.718,,,0.4,136.924,
1972.9704000000002,89.678,,,0.39,137.962,
1973.1228,92.846,,,0.39,137.064,
1973.2752,97.269,,,0.4,136.938,
1973.4276000000002,101.693,,,0.4,135.627,
1973.5800000000002,102.265,,,0.41,134.74,
1973.7324,99.353,,,0.42,134.71,
1973.8848,96.441,,,0.43,135.551,
1974.0372000000002,93.843,,,0.44,135.3,
1974.1896000000002,92.218,,,0.44,133.049,
1974.342,90.593,,,0.44,134.837,
1974.4944,88.968,,,0.44,135.931,
1974.6468000000002,93.387,,,0.44,133.632,
1974.7992000000002,98.036,,,0.43,133.363,
1974.9516,102.685,,,0.43,135.038,
1975.104,97.817,,,0.44,135.19,
1975.2564000000002,88.522,,,0.46,134.447,
1975.4088000000002,79.226,,,0.48,134.794,
1975.5612,75.484,,,0.48,136.301,
1975.7136,80.017,,,0.46,137.008,
1975.8660000000002,84.551,,,0.44,136.377,
1976.0184000000002,88.811,,,0.42,136.634,
1976.1708,91.078,,,0.42,137.485,
1976.3232,93.344,,,0.42,137.982,
1976.4756000000002,95.611,,,0.42,135.757,
1976.6280000000002,97.769,,,0.43,137.172,
1976.7804,99.906,,,0.43,135.357,
1976.9328,102.043,,,0.44,133.236,
1977.0852000000002,102.692,,,0.44,134.844,
1977.2376000000002,102.168,,,0.43,132.662,
1977.39,101.644,,,0.43,135.198,
1977.5424,100.279,,,0.42,136.972,
1977.6948000000002,96.732,,,0.42,137.498,
1977.8472000000002,93.185,,,0.41,137.701,
1977.9996,89.629,,,0.41,137.615,
1978.152,95.595,,,0.42,136.958,
1978.3044000000002,101.578,,,0.42,139.083,
1978.4568000000002,107.56,,,0.43,138.692,
1978.6092,106.586,,,0.43,137.928,
1978.7616,102.859,,,0.43,137.901,
1978.9140000000002,99.131,,,0.42,136.781,
1979.0664000000002,97.805,,,0.42,136.18,
1979.2188,99.589,,,0.43,135.974,
1979.3712,101.372,,,0.44,133.445,
1979.5236000000002,102.498,,,0.46,134.664,
1979.6760000000002,100.033,,,0.47,133.683,
1979.8284,97.567,,,0.49,135.234,
1979.9808,95.101,,,0.51,135.01,
1980.1332000000002,88.389,,,0.48,135.281,
1980.2856000000002,81.065,,,0.45,135.197,
1980.438,73.74,,,0.41,137.809,
1980.5904,71.662,,,0.4,136.874,
1980.7428000000002,73.181,,,0.41,137.678,
1980.8952000000002,74.701,,,0.41,138.922,
1981.0476,78.104,,,0.42,137.844,
1981.2,85.654,,,0.41,137.805,
1981.3524000000002,93.204,,,0.4,140.887,
1981.5048000000002,100.496,,,0.38,138.381,
1981.6572,99.879,,,0.39,138.008,
1981.8096,99.262,,,0.39,137.251,
1981.9620000000002,98.645,,,0.4,135.824,
1982.1144000000002,98.152,,,0.4,136.615,
1982.2668,97.699,,,0.4,137.111,
1982.4192,97.247,,,0.4,134.98,
1982.5716000000002,95.905,,,0.41,135.744,
1982.7240000000002,93.56,,,0.41,137.268,
1982.8764,91.215,,,0.41,139.469,
1983.0288,89.224,,,0.42,140.76,
1983.1812000000002,88.752,,,0.42,139.402,
1983.3336000000002,88.279,,,0.42,138.138,
1983.486,87.807,,,0.42,137.721,
1983.6384,86.106,,,0.42,136.774,
1983.7908000000002,84.282,,,0.41,136.181,
1983.9432000000002,82.458,,,0.41,137.562,
1984.0956,81.475,,,0.41,138.452,
1984.248,80.992,,,0.42,138.762,
1984.4004000000002,80.509,,,0.42,137.277,
1984.5528000000002,80.377,,,0.42,137.038,
1984.7052,80.907,,,0.42,138.339,
1984.8576,81.437,,,0.41,136.423,
1985.0100000000002,82.155,,,0.4,135.327,
1985.1624000000002,85.562,,,0.42,137.999,
1985.3148,88.969,,,0.44,136.414,
1985.4672,92.377,,,0.46,136.821,
1985.6196000000002,94.952,,,0.46,135.53,
1985.7720000000002,97.3,,,0.45,134.456,
1985.9244,99.648,,,0.44,134.887,
1986.0768,99.5,,,0.44,134.063,
1986.2292000000002,96.894,,,0.45,135.061,
1986.3816000000002,94.288,,,0.45,133.229,
1986.534,92.499,,,0.46,135.031,
1986.6864,93.552,,,0.48,136.311,
1986.8388000000002,94.606,,,0.49,133.085,
1986.9912000000002,95.66,,,0.51,133.717,
1987.1436,95.103,,,0.49,137.386,
1987.296,94.447,,,0.48,133.779,
1987.4484000000002,93.791,,,0.46,136.075,
1987.6008000000002,90.437,,,0.46,135.413,
1987.7532,85.702,,,0.46,133.706,
1987.9056,80.966,,,0.46,136.915,
1988.0580000000002,78.467,,,0.46,136.564,
1988.2104000000002,79.609,,,0.47,136.174,
1988.3628,80.75,,,0.47,138.215,
1988.5152,82.055,,,0.48,134.179,
1988.6676000000002,84.837,,,0.47,136.555,
1988.8200000000002,87.618,,,0.47,134.122,
1988.9724,90.399,,,0.47,134.033,
1989.1248,90.338,,,0.46,134.033,
1989.2772000000002,89.65,,,0.46,135.247,
1989.4296000000002,88.961,,,0.46,136.598,
1989.582,88.351,,,0.46,136.364,
1989.7344,87.808,,,0.46,134.299,
1989.8868000000002,87.266,,,0.46,135.534,
1990.0392000000002,87.771,,,0.46,136.982,
